name_of_company,college_name,region,year,source,salary
Cmi Fpe Limited,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Cmss Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Cognizant,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Continum,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Control Print,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Corning Owens,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Distinctive Technologies,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Eborn Consulting Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Eclerx,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Emco Engg.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Enzigma,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Ericsson,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Expert Infotech,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Ez-Xbrl,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Name Of Company,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Financial Technologies,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Find Fact Innovatio Centre,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Fino Paytech,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Fortune Cars Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Gep,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Global Cloud Exchange,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Global Space Technologies,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Godrej Infotech,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Hcl Technologies,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Hettich India Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Hexaware Technologies,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Hfcl,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Hp,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Hsbc,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Ibm,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Idbi Intech,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Ifb,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Igate,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Indian Navy,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Indus Tower,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Infinite Computing System,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Infogain Coorporation,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Inscript,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
It Source Technologies,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Itti,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Just Dial,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Kiron Hydraulics,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Kpit Cummins,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
L&T Infotech,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
L&T Tech Services,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Logixal,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Mahindra First Choice,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Mahindra Sanyo,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Majesco,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Maq Software,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Media.Net,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Merce Technology,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Merilent Inc,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Microsoft,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Miles Software Solutions,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Mindcraft,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Mindgate Solutions Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Mirraw Technology,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Mirraw (Pool),Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Mitsubishi,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Mouthshut.Com,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Mphasis,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Mu Sigma,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Neeyamo,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Nelito,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Net Magic Solution,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Networks Marvels,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Nitco,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Nse It,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Nsg,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Nucsoft,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Open Source Technology,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Oracle Financial Services,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
P Mech,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Paramatrix,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Pc Technology,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Peol Technologies,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Persistant,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Polaris,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Polycab,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Posist Technologies,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Predoole Analytics Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Protech Solutions,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Protegrity,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Prototech,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Q Factor Consulting Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Qad India Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Quality Kiosk,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Quess Corp Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Quinnox Consultancy,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Rave Technologies,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Reliance Jio,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Reliance Retail,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Rendered Ideas Softgame Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Rustomjee Group,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Sanmar Engineering,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Savair Energy,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Schwing Stetter Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Seclore,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Selec Controls,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Sevcon,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Sika India Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Sogo Survey,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Spare Code Consulting,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Squad Infotech (Travelex India),Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Swan Solutions & Services Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Symec Engineers (Off. C),Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Syntel,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Syntrosys,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Tata Aig,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Tcs,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Tech Mahindra,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Technopet Machineries,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Tesseract Consulting Inc,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Thirdware Solution,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Trident,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Tubestar Oil And Gas Services,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Tubester,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Tudip Technologies,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Tulp Corp Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Ugam Solutions,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Unimix Equipment Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Vacs,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Vedant Dyestuffs Intermediates Pvt. Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Verchaska Infotech,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Virtela,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Vistaar,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Viteos,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Vvf Ltd.,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Wipro Technology,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Wns,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Xl Dynamics,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Zenith System Solutions,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Zensar,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Zeus Learning,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Zte,Pillai HOC College of Engineering and Technology,Navi Mumbai,2018.0,placement_companies.csv,
Accenture,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Aegis,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Amdocs,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Ariston Capital,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Ark Technosolutions,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Atos Origin,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Bewakoof.Com,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Blobcity,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Business Access(India)Pvt Ltd.,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Capgemini,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Carwale.Com,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Cmss,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Credence,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Crmnext,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Cybertech Systems & Software Ltd.,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Datamatics,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Direct-I,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Drishtant Services,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Eclinic,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Ekraft,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Electrolab (India)Pvt. Ltd.,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
Exa India,Thakur College of Engineering and Technology,Mumbai,2018.0,placement_companies.csv,
